ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
72,,260667,295,Gopal Chakraborty,409,515.0,0.0,15.0,530.0,72_Form20.pdf
72,,260667,295,Manoj Sen (Kanchan),99,515.0,0.0,15.0,530.0,72_Form20.pdf
72,,260667,295,Sajal Ghosh,1,515.0,0.0,15.0,530.0,72_Form20.pdf
72,,260667,295,Subrata Das,4,515.0,0.0,15.0,530.0,72_Form20.pdf
72,,260667,295,Goutam Kumar,0,515.0,0.0,15.0,530.0,72_Form20.pdf
72,,260667,295,Rekha,1,515.0,0.0,15.0,530.0,72_Form20.pdf
72,,260667,295,Sujit,1,515.0,0.0,15.0,530.0,72_Form20.pdf
72,,260667,296,Naru Mukherjee,243,753.0,0.0,6.0,759.0,72_Form20.pdf
72,,260667,296,Gopal Chakraborty,687,753.0,0.0,6.0,759.0,72_Form20.pdf
72,,260667,296,Manoj Sen (Kanchan),49,753.0,0.0,6.0,759.0,72_Form20.pdf
72,,260667,296,Sajal Ghosh,5,753.0,0.0,6.0,759.0,72_Form20.pdf
72,,260667,296,Subrata Das,12,753.0,0.0,6.0,759.0,72_Form20.pdf
72,,260667,296,Goutam Kumar,0,753.0,0.0,6.0,759.0,72_Form20.pdf
72,,260667,296,Rekha,0,753.0,0.0,6.0,759.0,72_Form20.pdf
72,,260667,296,Sujit,0,753.0,0.0,6.0,759.0,72_Form20.pdf
72,,260667,297,Naru Mukherjee,244,497.0,0.0,6.0,503.0,72_Form20.pdf
72,,260667,297,Gopal Chakraborty,488,497.0,0.0,6.0,503.0,72_Form20.pdf
72,,260667,297,Manoj Sen (Kanchan),5,497.0,0.0,6.0,503.0,72_Form20.pdf
72,,260667,297,Sajal Ghosh,0,497.0,0.0,6.0,503.0,72_Form20.pdf
72,,260667,297,Subrata Das,2,497.0,0.0,6.0,503.0,72_Form20.pdf
72,,260667,297,Goutam Kumar,0,497.0,0.0,6.0,503.0,72_Form20.pdf
72,,260667,297,Rekha,2,497.0,0.0,6.0,503.0,72_Form20.pdf
72,,260667,297,Sujit,0,497.0,0.0,6.0,503.0,72_Form20.pdf
72,,260667,298,Gopal Chakraborty,451,478.0,0.0,5.0,483.0,72_Form20.pdf
72,,260667,298,Manoj Sen (Kanchan),21,478.0,0.0,5.0,483.0,72_Form20.pdf
72,,260667,298,Sajal Ghosh,1,478.0,0.0,5.0,483.0,72_Form20.pdf
72,,260667,298,Subrata Das,3,478.0,0.0,5.0,483.0,72_Form20.pdf
72,,260667,298,Goutam Kumar,0,478.0,0.0,5.0,483.0,72_Form20.pdf
72,,260667,298,Rekha,1,478.0,0.0,5.0,483.0,72_Form20.pdf
72,,260667,298,Sujit,1,478.0,0.0,5.0,483.0,72_Form20.pdf
73,,,1,TANMOY NIAMOT,3,,,,,73_Form20.pdf
73,,,1,MIR,448,,,,,73_Form20.pdf
73,,,1,GOLAM ABUBAKKARALAMGIR,346,,,,,73_Form20.pdf
73,,,1,INDRAJIT WAHED,2,,,,,73_Form20.pdf
73,,,2,TANMOY NIAMOT,7,,,,,73_Form20.pdf
73,,,2,MIR,406,,,,,73_Form20.pdf
73,,,2,GOLAM ABUBAKKARALAMGIR,246,,,,,73_Form20.pdf
73,,,2,INDRAJIT WAHED,2,,,,,73_Form20.pdf
73,,,3,TANMOY NIAMOT,395,,,,,73_Form20.pdf
73,,,3,MIR,69,,,,,73_Form20.pdf
73,,,3,GOLAM ABUBAKKARALAMGIR,23,,,,,73_Form20.pdf
73,,,3,INDRAJIT WAHED,3,,,,,73_Form20.pdf
73,,,4,TANMOY NIAMOT,282,,,,,73_Form20.pdf
73,,,4,MIR,367,,,,,73_Form20.pdf
73,,,4,GOLAM ABUBAKKARALAMGIR,57,,,,,73_Form20.pdf
73,,,4,INDRAJIT WAHED,3,,,,,73_Form20.pdf
73,,,5,TANMOY NIAMOT,7,,,,,73_Form20.pdf
73,,,5,MIR,392,,,,,73_Form20.pdf
73,,,5,GOLAM ABUBAKKARALAMGIR,9,,,,,73_Form20.pdf
73,,,5,INDRAJIT WAHED,3,,,,,73_Form20.pdf
73,,,6,TANMOY NIAMOT,2,,,,,73_Form20.pdf
73,,,6,MIR,355,,,,,73_Form20.pdf
73,,,6,GOLAM ABUBAKKARALAMGIR,181,,,,,73_Form20.pdf
73,,,6,INDRAJIT WAHED,1,,,,,73_Form20.pdf
73,,,6A,TANMOY NIAMOT,3,,,,,73_Form20.pdf
73,,,6A,MIR,335,,,,,73_Form20.pdf
73,,,6A,GOLAM ABUBAKKARALAMGIR,221,,,,,73_Form20.pdf
73,,,6A,INDRAJIT WAHED,1,,,,,73_Form20.pdf
73,,,7,TANMOY NIAMOT,67,,,,,73_Form20.pdf
73,,,7,MIR,343,,,,,73_Form20.pdf
73,,,7,GOLAM ABUBAKKARALAMGIR,326,,,,,73_Form20.pdf
73,,,7,INDRAJIT WAHED,2,,,,,73_Form20.pdf
73,,,8,TANMOY NIAMOT,5,,,,,73_Form20.pdf
73,,,8,MIR,3,,,,,73_Form20.pdf
73,,,8,GOLAM ABUBAKKARALAMGIR,255,,,,,73_Form20.pdf
73,,,8,INDRAJIT WAHED,4,,,,,73_Form20.pdf
73,,,9,TANMOY NIAMOT,84,,,,,73_Form20.pdf
73,,,9,MIR,185,,,,,73_Form20.pdf
73,,,9,GOLAM ABUBAKKARALAMGIR,203,,,,,73_Form20.pdf
73,,,9,INDRAJIT WAHED,1,,,,,73_Form20.pdf
73,,,9A,TANMOY NIAMOT,62,,,,,73_Form20.pdf
73,,,9A,MIR,196,,,,,73_Form20.pdf
73,,,9A,GOLAM ABUBAKKARALAMGIR,207,,,,,73_Form20.pdf
73,,,9A,INDRAJIT WAHED,6,,,,,73_Form20.pdf
73,,,10,TANMOY NIAMOT,4,,,,,73_Form20.pdf
73,,,10,MIR,323,,,,,73_Form20.pdf
73,,,10,GOLAM ABUBAKKARALAMGIR,254,,,,,73_Form20.pdf
73,,,10,INDRAJIT WAHED,34,,,,,73_Form20.pdf
73,,,11,TANMOY NIAMOT,5,,,,,73_Form20.pdf
73,,,11,MIR,170,,,,,73_Form20.pdf
73,,,11,GOLAM ABUBAKKARALAMGIR,361,,,,,73_Form20.pdf
73,,,11,INDRAJIT WAHED,23,,,,,73_Form20.pdf
73,,,12,TANMOY NIAMOT,62,,,,,73_Form20.pdf
73,,,12,MIR,273,,,,,73_Form20.pdf
73,,,12,INDRAJIT WAHED,1,,,,,73_Form20.pdf
73,,,13,TANMOY NIAMOT,45,,,,,73_Form20.pdf
73,,,13,MIR,396,,,,,73_Form20.pdf
73,,,13,GOLAM ABUBAKKARALAMGIR,265,,,,,73_Form20.pdf
73,,,13,INDRAJIT WAHED,2,,,,,73_Form20.pdf
73,,,14,TANMOY NIAMOT,3,,,,,73_Form20.pdf
73,,,14,MIR,547,,,,,73_Form20.pdf
73,,,14,GOLAM ABUBAKKARALAMGIR,308,,,,,73_Form20.pdf
73,,,14,INDRAJIT WAHED,3,,,,,73_Form20.pdf
73,,,15,TANMOY NIAMOT,6,,,,,73_Form20.pdf
73,,,15,MIR,9,,,,,73_Form20.pdf
73,,,15,GOLAM ABUBAKKARALAMGIR,234,,,,,73_Form20.pdf
73,,,15,INDRAJIT WAHED,4,,,,,73_Form20.pdf
73,,,15A,TANMOY NIAMOT,6,,,,,73_Form20.pdf
73,,,15A,MIR,206,,,,,73_Form20.pdf
73,,,15A,GOLAM ABUBAKKARALAMGIR,232,,,,,73_Form20.pdf
73,,,15A,INDRAJIT WAHED,7,,,,,73_Form20.pdf
73,,,16,TANMOY NIAMOT,11,,,,,73_Form20.pdf
73,,,16,MIR,341,,,,,73_Form20.pdf
73,,,16,GOLAM ABUBAKKARALAMGIR,335,,,,,73_Form20.pdf
73,,,16,INDRAJIT WAHED,2,,,,,73_Form20.pdf
73,,,17,TANMOY NIAMOT,26,,,,,73_Form20.pdf
73,,,17,MIR,314,,,,,73_Form20.pdf
73,,,17,GOLAM ABUBAKKARALAMGIR,304,,,,,73_Form20.pdf
73,,,17,INDRAJIT WAHED,5,,,,,73_Form20.pdf
73,,,18,TANMOY NIAMOT,90,,,,,73_Form20.pdf
73,,,18,MIR,351,,,,,73_Form20.pdf
73,,,18,GOLAM ABUBAKKARALAMGIR,333,,,,,73_Form20.pdf
73,,,18,INDRAJIT WAHED,3,,,,,73_Form20.pdf
73,,,19,TANMOY NIAMOT,55,,,,,73_Form20.pdf
73,,,19,GOLAM ABUBAKKARALAMGIR,300,,,,,73_Form20.pdf
73,,,19,INDRAJIT WAHED,5,,,,,73_Form20.pdf
73,,,20,TANMOY NIAMOT,338,,,,,73_Form20.pdf
73,,,20,MIR,59,,,,,73_Form20.pdf
73,,,20,GOLAM ABUBAKKARALAMGIR,100,,,,,73_Form20.pdf
73,,,20,INDRAJIT WAHED,1,,,,,73_Form20.pdf
73,,,20A,TANMOY NIAMOT,127,,,,,73_Form20.pdf
73,,,20A,MIR,139,,,,,73_Form20.pdf
73,,,20A,GOLAM ABUBAKKARALAMGIR,221,,,,,73_Form20.pdf
73,,,20A,INDRAJIT WAHED,2,,,,,73_Form20.pdf
73,,,21,TANMOY NIAMOT,6,,,,,73_Form20.pdf
73,,,21,MIR,310,,,,,73_Form20.pdf
73,,,21,INDRAJIT WAHED,3,,,,,73_Form20.pdf
73,,,22,TANMOY NIAMOT,92,,,,,73_Form20.pdf
73,,,22,MIR,123,,,,,73_Form20.pdf
73,,,22,GOLAM ABUBAKKARALAMGIR,247,,,,,73_Form20.pdf
73,,,22,INDRAJIT WAHED,3,,,,,73_Form20.pdf
73,,,22A,SAHABUR,24,480.0,,,,73_Form20.pdf
73,,,22A,TANMOY NIAMOT,274,480.0,,,,73_Form20.pdf
73,,,22A,GOLAM ABUBAKKAR ALAMGIR,4,480.0,,,,73_Form20.pdf
73,,,22A,MINTU RAFIKU,2,480.0,,,,73_Form20.pdf
73,,,22A,INDRAJIT,0,480.0,,,,73_Form20.pdf
73,,,22A,WAHED,1,480.0,,,,73_Form20.pdf
73,,,22A,RAHAMAN,0,480.0,,,,73_Form20.pdf
73,,,22A,BISWAS,1,480.0,,,,73_Form20.pdf
73,,,22A,SHEIKH,3,480.0,,,,73_Form20.pdf
73,,,22A,AMBIA,5,480.0,,,,73_Form20.pdf
73,,,23,SAHABUR,48,,,,,73_Form20.pdf
73,,,23,TANMOY NIAMOT,1,,,,,73_Form20.pdf
73,,,23,GOLAM ABUBAKKAR ALAMGIR,0,,,,,73_Form20.pdf
73,,,23,MINTU RAFIKU,0,,,,,73_Form20.pdf
73,,,23,INDRAJIT,0,,,,,73_Form20.pdf
73,,,23,WAHED,0,,,,,73_Form20.pdf
73,,,23,RAHAMAN,1,,,,,73_Form20.pdf
73,,,23,BISWAS,1,,,,,73_Form20.pdf
73,,,23,SHEIKH,5,,,,,73_Form20.pdf
73,,,23,AMBIA,533,,,,,73_Form20.pdf
73,,,23A,SAHABUR,178,542.0,,,,73_Form20.pdf
73,,,23A,TANMOY NIAMOT,251,542.0,,,,73_Form20.pdf
73,,,23A,GOLAM ABUBAKKAR ALAMGIR,0,542.0,,,,73_Form20.pdf
73,,,23A,MINTU RAFIKU,1,542.0,,,,73_Form20.pdf
73,,,23A,INDRAJIT,1,542.0,,,,73_Form20.pdf
73,,,23A,WAHED,1,542.0,,,,73_Form20.pdf
73,,,23A,RAHAMAN,1,542.0,,,,73_Form20.pdf
73,,,23A,BISWAS,3,542.0,,,,73_Form20.pdf
73,,,23A,SHEIKH,6,542.0,,,,73_Form20.pdf
73,,,23A,AMBIA,5,542.0,,,,73_Form20.pdf
73,,,24,SAHABUR,6,408.0,,,,73_Form20.pdf
73,,,24,TANMOY NIAMOT,224,408.0,,,,73_Form20.pdf
73,,,24,GOLAM ABUBAKKAR ALAMGIR,2,408.0,,,,73_Form20.pdf
73,,,24,MINTU RAFIKU,1,408.0,,,,73_Form20.pdf
73,,,24,INDRAJIT,0,408.0,,,,73_Form20.pdf
73,,,24,WAHED,0,408.0,,,,73_Form20.pdf
73,,,24,RAHAMAN,0,408.0,,,,73_Form20.pdf
73,,,24,BISWAS,2,408.0,,,,73_Form20.pdf
73,,,24,SHEIKH,3,408.0,,,,73_Form20.pdf
73,,,24,AMBIA,1,408.0,,,,73_Form20.pdf
73,,,25,TANMOY NIAMOT,387,698.0,,,,73_Form20.pdf
73,,,25,GOLAM ABUBAKKAR ALAMGIR,13,698.0,,,,73_Form20.pdf
73,,,25,MINTU RAFIKU,0,698.0,,,,73_Form20.pdf
73,,,25,INDRAJIT,0,698.0,,,,73_Form20.pdf
73,,,25,WAHED,0,698.0,,,,73_Form20.pdf
73,,,25,RAHAMAN,1,698.0,,,,73_Form20.pdf
73,,,25,BISWAS,3,698.0,,,,73_Form20.pdf
73,,,25,SHEIKH,9,698.0,,,,73_Form20.pdf
73,,,25,AMBIA,0,698.0,,,,73_Form20.pdf
73,,,26,SAHABUR,13,691.0,,,,73_Form20.pdf
73,,,26,TANMOY NIAMOT,362,691.0,,,,73_Form20.pdf
73,,,26,GOLAM ABUBAKKAR ALAMGIR,27,691.0,,,,73_Form20.pdf
73,,,26,MINTU RAFIKU,2,691.0,,,,73_Form20.pdf
73,,,26,INDRAJIT,1,691.0,,,,73_Form20.pdf
73,,,26,WAHED,1,691.0,,,,73_Form20.pdf
73,,,26,RAHAMAN,2,691.0,,,,73_Form20.pdf
73,,,26,BISWAS,1,691.0,,,,73_Form20.pdf
73,,,26,SHEIKH,3,691.0,,,,73_Form20.pdf
73,,,26,AMBIA,3,691.0,,,,73_Form20.pdf
73,,,27,SAHABUR,8,785.0,,,,73_Form20.pdf
73,,,27,TANMOY NIAMOT,466,785.0,,,,73_Form20.pdf
73,,,27,GOLAM ABUBAKKAR ALAMGIR,4,785.0,,,,73_Form20.pdf
73,,,27,MINTU RAFIKU,1,785.0,,,,73_Form20.pdf
73,,,27,INDRAJIT,3,785.0,,,,73_Form20.pdf
73,,,27,WAHED,2,785.0,,,,73_Form20.pdf
73,,,27,RAHAMAN,1,785.0,,,,73_Form20.pdf
73,,,27,BISWAS,6,785.0,,,,73_Form20.pdf
73,,,27,SHEIKH,5,785.0,,,,73_Form20.pdf
73,,,27,AMBIA,3,785.0,,,,73_Form20.pdf
73,,,28,SAHABUR,16,891.0,,,,73_Form20.pdf
73,,,28,TANMOY NIAMOT,530,891.0,,,,73_Form20.pdf
73,,,28,GOLAM ABUBAKKAR ALAMGIR,3,891.0,,,,73_Form20.pdf
73,,,28,MINTU RAFIKU,2,891.0,,,,73_Form20.pdf
73,,,28,INDRAJIT,1,891.0,,,,73_Form20.pdf
73,,,28,WAHED,0,891.0,,,,73_Form20.pdf
73,,,28,RAHAMAN,3,891.0,,,,73_Form20.pdf
73,,,28,BISWAS,2,891.0,,,,73_Form20.pdf
73,,,28,SHEIKH,2,891.0,,,,73_Form20.pdf
73,,,28,AMBIA,3,891.0,,,,73_Form20.pdf
73,,,29,SAHABUR,1,492.0,,,,73_Form20.pdf
73,,,29,TANMOY NIAMOT,212,492.0,,,,73_Form20.pdf
73,,,29,GOLAM ABUBAKKAR ALAMGIR,9,492.0,,,,73_Form20.pdf
73,,,29,MINTU RAFIKU,2,492.0,,,,73_Form20.pdf
73,,,29,INDRAJIT,0,492.0,,,,73_Form20.pdf
73,,,29,WAHED,0,492.0,,,,73_Form20.pdf
73,,,29,RAHAMAN,0,492.0,,,,73_Form20.pdf
73,,,29,BISWAS,3,492.0,,,,73_Form20.pdf
73,,,29,SHEIKH,1,492.0,,,,73_Form20.pdf
73,,,29,AMBIA,3,492.0,,,,73_Form20.pdf
73,,,29A,SAHABUR,3,505.0,,,,73_Form20.pdf
73,,,29A,TANMOY NIAMOT,231,505.0,,,,73_Form20.pdf
73,,,29A,GOLAM ABUBAKKAR ALAMGIR,4,505.0,,,,73_Form20.pdf
73,,,29A,MINTU RAFIKU,1,505.0,,,,73_Form20.pdf
73,,,29A,INDRAJIT,0,505.0,,,,73_Form20.pdf
73,,,29A,WAHED,0,505.0,,,,73_Form20.pdf
73,,,29A,RAHAMAN,0,505.0,,,,73_Form20.pdf
73,,,29A,BISWAS,2,505.0,,,,73_Form20.pdf
73,,,29A,SHEIKH,8,505.0,,,,73_Form20.pdf
73,,,29A,AMBIA,5,505.0,,,,73_Form20.pdf
73,,,31,SAHABUR,6,480.0,,,,73_Form20.pdf
73,,,31,TANMOY NIAMOT,214,480.0,,,,73_Form20.pdf
73,,,31,GOLAM ABUBAKKAR ALAMGIR,3,480.0,,,,73_Form20.pdf
73,,,31,MINTU RAFIKU,1,480.0,,,,73_Form20.pdf
73,,,31,INDRAJIT,0,480.0,,,,73_Form20.pdf
73,,,31,WAHED,0,480.0,,,,73_Form20.pdf
73,,,31,RAHAMAN,0,480.0,,,,73_Form20.pdf
73,,,31,BISWAS,1,480.0,,,,73_Form20.pdf
73,,,31,SHEIKH,6,480.0,,,,73_Form20.pdf
73,,,31,AMBIA,4,480.0,,,,73_Form20.pdf
73,,,3,SAHABUR,8,582.0,,,,73_Form20.pdf
73,,,3,TANMOY NIAMOT,323,582.0,,,,73_Form20.pdf
73,,,3,GOLAM ABUBAKKAR ALAMGIR,1,582.0,,,,73_Form20.pdf
73,,,3,MINTU RAFIKU,0,582.0,,,,73_Form20.pdf
73,,,3,INDRAJIT,1,582.0,,,,73_Form20.pdf
73,,,3,WAHED,0,582.0,,,,73_Form20.pdf
73,,,3,RAHAMAN,3,582.0,,,,73_Form20.pdf
73,,,3,BISWAS,0,582.0,,,,73_Form20.pdf
73,,,3,SHEIKH,7,582.0,,,,73_Form20.pdf
73,,,3,AMBIA,3,582.0,,,,73_Form20.pdf
73,,,32,SAHABUR,7,527.0,,,,73_Form20.pdf
73,,,32,TANMOY NIAMOT,244,527.0,,,,73_Form20.pdf
73,,,32,GOLAM ABUBAKKAR ALAMGIR,1,527.0,,,,73_Form20.pdf
73,,,32,MINTU RAFIKU,2,527.0,,,,73_Form20.pdf
73,,,32,INDRAJIT,0,527.0,,,,73_Form20.pdf
73,,,32,WAHED,0,527.0,,,,73_Form20.pdf
73,,,32,RAHAMAN,2,527.0,,,,73_Form20.pdf
73,,,32,BISWAS,1,527.0,,,,73_Form20.pdf
73,,,32,SHEIKH,2,527.0,,,,73_Form20.pdf
73,,,32,AMBIA,5,527.0,,,,73_Form20.pdf
73,,,32A,SAHABUR,7,558.0,,,,73_Form20.pdf
73,,,32A,TANMOY NIAMOT,280,558.0,,,,73_Form20.pdf
73,,,32A,GOLAM ABUBAKKAR ALAMGIR,0,558.0,,,,73_Form20.pdf
73,,,32A,MINTU RAFIKU,0,558.0,,,,73_Form20.pdf
73,,,32A,INDRAJIT,2,558.0,,,,73_Form20.pdf
73,,,32A,WAHED,0,558.0,,,,73_Form20.pdf
73,,,32A,RAHAMAN,0,558.0,,,,73_Form20.pdf
73,,,32A,BISWAS,3,558.0,,,,73_Form20.pdf
73,,,32A,SHEIKH,1,558.0,,,,73_Form20.pdf
73,,,32A,AMBIA,2,558.0,,,,73_Form20.pdf
73,,,33,SAHABUR,51,461.0,,,,73_Form20.pdf
73,,,33,TANMOY NIAMOT,248,461.0,,,,73_Form20.pdf
73,,,33,GOLAM ABUBAKKAR ALAMGIR,0,461.0,,,,73_Form20.pdf
73,,,33,MINTU RAFIKU,0,461.0,,,,73_Form20.pdf
73,,,33,INDRAJIT,0,461.0,,,,73_Form20.pdf
73,,,33,WAHED,1,461.0,,,,73_Form20.pdf
73,,,33,RAHAMAN,0,461.0,,,,73_Form20.pdf
73,,,33,BISWAS,1,461.0,,,,73_Form20.pdf
73,,,33,SHEIKH,2,461.0,,,,73_Form20.pdf
73,,,33,AMBIA,3,461.0,,,,73_Form20.pdf
73,,,33A,SAHABUR,8,492.0,,,,73_Form20.pdf
73,,,33A,TANMOY NIAMOT,324,492.0,,,,73_Form20.pdf
73,,,33A,GOLAM ABUBAKKAR ALAMGIR,1,492.0,,,,73_Form20.pdf
73,,,33A,MINTU RAFIKU,1,492.0,,,,73_Form20.pdf
73,,,33A,INDRAJIT,0,492.0,,,,73_Form20.pdf
73,,,33A,WAHED,2,492.0,,,,73_Form20.pdf
73,,,33A,RAHAMAN,0,492.0,,,,73_Form20.pdf
73,,,33A,BISWAS,2,492.0,,,,73_Form20.pdf
73,,,33A,SHEIKH,1,492.0,,,,73_Form20.pdf
73,,,33A,AMBIA,3,492.0,,,,73_Form20.pdf
73,,,34,SAHABUR,99,394.0,,,,73_Form20.pdf
73,,,34,TANMOY NIAMOT,163,394.0,,,,73_Form20.pdf
73,,,34,GOLAM ABUBAKKAR ALAMGIR,1,394.0,,,,73_Form20.pdf
73,,,34,MINTU RAFIKU,0,394.0,,,,73_Form20.pdf
73,,,34,INDRAJIT,1,394.0,,,,73_Form20.pdf
73,,,34,WAHED,0,394.0,,,,73_Form20.pdf
73,,,34,RAHAMAN,0,394.0,,,,73_Form20.pdf
73,,,34,BISWAS,0,394.0,,,,73_Form20.pdf
73,,,34,SHEIKH,3,394.0,,,,73_Form20.pdf
73,,,34,AMBIA,1,394.0,,,,73_Form20.pdf
73,,,35,SAHABUR,0,506.0,,,,73_Form20.pdf
73,,,35,TANMOY NIAMOT,287,506.0,,,,73_Form20.pdf
73,,,35,GOLAM ABUBAKKAR ALAMGIR,1,506.0,,,,73_Form20.pdf
73,,,35,MINTU RAFIKU,0,506.0,,,,73_Form20.pdf
73,,,35,INDRAJIT,1,506.0,,,,73_Form20.pdf
73,,,35,WAHED,1,506.0,,,,73_Form20.pdf
73,,,35,RAHAMAN,1,506.0,,,,73_Form20.pdf
73,,,35,BISWAS,1,506.0,,,,73_Form20.pdf
73,,,35,SHEIKH,2,506.0,,,,73_Form20.pdf
73,,,35,AMBIA,0,506.0,,,,73_Form20.pdf
73,,,35A,SAHABUR,3,,,,,73_Form20.pdf
73,,,35A,TANMOY NIAMOT,299,,,,,73_Form20.pdf
73,,,35A,GOLAM ABUBAKKAR ALAMGIR,2,,,,,73_Form20.pdf
73,,,35A,MINTU RAFIKU,1,,,,,73_Form20.pdf
73,,,35A,INDRAJIT,0,,,,,73_Form20.pdf
73,,,35A,WAHED,0,,,,,73_Form20.pdf
73,,,35A,RAHAMAN,0,,,,,73_Form20.pdf
73,,,35A,BISWAS,3,,,,,73_Form20.pdf
73,,,35A,SHEIKH,2,,,,,73_Form20.pdf
73,,,35A,AMBIA,504,,,,,73_Form20.pdf
73,,,36,SAHABUR,4,440.0,,,,73_Form20.pdf
73,,,36,TANMOY NIAMOT,245,440.0,,,,73_Form20.pdf
73,,,36,GOLAM ABUBAKKAR ALAMGIR,1,440.0,,,,73_Form20.pdf
73,,,36,MINTU RAFIKU,1,440.0,,,,73_Form20.pdf
73,,,36,INDRAJIT,2,440.0,,,,73_Form20.pdf
73,,,36,WAHED,1,440.0,,,,73_Form20.pdf
73,,,36,RAHAMAN,0,440.0,,,,73_Form20.pdf
73,,,36,BISWAS,1,440.0,,,,73_Form20.pdf
73,,,36,SHEIKH,0,440.0,,,,73_Form20.pdf
73,,,36,AMBIA,0,440.0,,,,73_Form20.pdf
73,,,36A,SAHABUR,4,488.0,,,,73_Form20.pdf
73,,,36A,TANMOY NIAMOT,262,488.0,,,,73_Form20.pdf
73,,,36A,GOLAM ABUBAKKAR ALAMGIR,1,488.0,,,,73_Form20.pdf
73,,,36A,MINTU RAFIKU,3,488.0,,,,73_Form20.pdf
73,,,36A,INDRAJIT,0,488.0,,,,73_Form20.pdf
73,,,36A,WAHED,0,488.0,,,,73_Form20.pdf
73,,,36A,RAHAMAN,0,488.0,,,,73_Form20.pdf
73,,,36A,BISWAS,2,488.0,,,,73_Form20.pdf
73,,,36A,SHEIKH,4,488.0,,,,73_Form20.pdf
73,,,36A,AMBIA,4,488.0,,,,73_Form20.pdf
73,,,37,SAHABUR,12,632.0,,,,73_Form20.pdf
