ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf,selected_source,district,region_scope,booths,total_valid_coverage_pct,placeholder_booth_pct,booths_low_candidate_count,booths_with_placeholders,is_placeholder_candidate,candidate_needs_party_review,ac_quality_flag,form20_model_ready
54,BAISNABNAGAR,246956.0,178,SAMIR GHOSH,1,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,178,HARENDRANATH,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,179,NIKHIL,130,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,179,CHANDRA,301,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,179,SWADHIN KUMAR,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,179,KURBAN ANSARI,18,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,179,SAMIR GHOSH,1,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,179,HARENDRANATH,1,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,180,CHANDANA,125,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,180,NIKHIL,35,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,180,CHANDRA,83,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,180,SWADHIN KUMAR,16,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,180,KURBAN ANSARI,729,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,180,SAMIR GHOSH,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,180,HARENDRANATH,1,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,181,CHANDANA,126,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,181,NIKHIL,22,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,181,CHANDRA,68,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,181,SWADHIN KUMAR,5,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,181,KURBAN ANSARI,501,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,181,SAMIR GHOSH,7,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,181,HARENDRANATH,0,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,182,NIKHIL,43,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,182,CHANDRA,76,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,182,SWADHIN KUMAR,6,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,182,KURBAN ANSARI,463,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,182,SAMIR GHOSH,7,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,182,HARENDRANATH,3,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,183,CHANDANA,127,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,183,NIKHIL,9,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,183,CHANDRA,70,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,183,SWADHIN KUMAR,8,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,183,KURBAN ANSARI,492,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,183,SAMIR GHOSH,7,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,183,HARENDRANATH,3,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,184,NIKHIL,33,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,184,CHANDRA,64,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,184,SWADHIN KUMAR,6,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,184,KURBAN ANSARI,483,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,184,SAMIR GHOSH,10,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,184,HARENDRANATH,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,185,CHANDANA,128,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,185,NIKHIL,20,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,185,CHANDRA,152,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,185,SWADHIN KUMAR,15,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,185,KURBAN ANSARI,652,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,185,SAMIR GHOSH,7,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,185,HARENDRANATH,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,186,CHANDANA,129,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,186,NIKHIL,9,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,186,CHANDRA,73,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,186,SWADHIN KUMAR,5,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,186,KURBAN ANSARI,417,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,186,SAMIR GHOSH,6,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,186,HARENDRANATH,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,187,NIKHIL,38,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,187,CHANDRA,93,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,187,SWADHIN KUMAR,6,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,187,KURBAN ANSARI,288,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,187,SAMIR GHOSH,5,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,187,HARENDRANATH,3,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,188,CHANDANA,130,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,188,NIKHIL,31,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,188,CHANDRA,71,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,188,SWADHIN KUMAR,4,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,188,KURBAN ANSARI,459,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,188,SAMIR GHOSH,7,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,188,HARENDRANATH,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,189,NIKHIL,149,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,189,CHANDRA,176,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,189,SWADHIN KUMAR,5,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,189,KURBAN ANSARI,230,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,189,SAMIR GHOSH,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,189,HARENDRANATH,3,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,190,CHANDANA,131,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,190,NIKHIL,6,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,190,CHANDRA,33,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,190,SWADHIN KUMAR,1,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,190,KURBAN ANSARI,492,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,190,SAMIR GHOSH,5,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,190,HARENDRANATH,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,191,NIKHIL,27,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,191,CHANDRA,74,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,191,SWADHIN KUMAR,11,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,191,KURBAN ANSARI,403,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,191,SAMIR GHOSH,6,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,191,HARENDRANATH,1,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,192,CHANDANA,132,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,192,NIKHIL,224,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,192,CHANDRA,346,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,192,SWADHIN KUMAR,10,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,192,KURBAN ANSARI,6,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,192,SAMIR GHOSH,1,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,192,HARENDRANATH,5,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,193,CHANDANA,133,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,193,NIKHIL,247,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,193,CHANDRA,249,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,193,SWADHIN KUMAR,5,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,193,KURBAN ANSARI,58,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,193,SAMIR GHOSH,3,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,193,HARENDRANATH,7,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,194,NIKHIL,93,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,194,CHANDRA,58,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,194,SWADHIN KUMAR,2,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,194,KURBAN ANSARI,361,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,194,SAMIR GHOSH,4,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,194,HARENDRANATH,4,,,,,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,134,AZIZUL HOQUE,154,702.0,0.0,0.0,702.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,134,CHANDANA SARKAR,473,702.0,0.0,0.0,702.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,134,NIKHIL CHANDRA SARKAR,6,702.0,0.0,0.0,702.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,134,SWADHIN KUMAR MANDAL,59,702.0,0.0,0.0,702.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,134,KURBAN ANSARI,2,702.0,0.0,0.0,702.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,134,SAMIR GHOSH,1,702.0,0.0,0.0,702.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,134,HARENDRANATH SARKAR,7,702.0,0.0,0.0,702.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,135,AZIZUL HOQUE,23,772.0,0.0,4.0,776.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,135,CHANDANA SARKAR,34,772.0,0.0,4.0,776.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,135,NIKHIL CHANDRA SARKAR,8,772.0,0.0,4.0,776.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,135,SWADHIN KUMAR MANDAL,692,772.0,0.0,4.0,776.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,135,KURBAN ANSARI,7,772.0,0.0,4.0,776.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,135,SAMIR GHOSH,4,772.0,0.0,4.0,776.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,135,HARENDRANATH SARKAR,4,772.0,0.0,4.0,776.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,136,AZIZUL HOQUE,312,853.0,0.0,1.0,854.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,136,CHANDANA SARKAR,526,853.0,0.0,1.0,854.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,136,NIKHIL CHANDRA SARKAR,4,853.0,0.0,1.0,854.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,136,SWADHIN KUMAR MANDAL,6,853.0,0.0,1.0,854.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,136,KURBAN ANSARI,0,853.0,0.0,1.0,854.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,136,SAMIR GHOSH,2,853.0,0.0,1.0,854.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,136,HARENDRANATH SARKAR,3,853.0,0.0,1.0,854.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,137,AZIZUL HOQUE,310,818.0,0.0,2.0,820.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,137,CHANDANA SARKAR,496,818.0,0.0,2.0,820.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,137,NIKHIL CHANDRA SARKAR,2,818.0,0.0,2.0,820.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,137,SWADHIN KUMAR MANDAL,6,818.0,0.0,2.0,820.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,137,KURBAN ANSARI,2,818.0,0.0,2.0,820.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,137,SAMIR GHOSH,0,818.0,0.0,2.0,820.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,137,HARENDRANATH SARKAR,2,818.0,0.0,2.0,820.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138,AZIZUL HOQUE,65,638.0,0.0,8.0,646.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138,CHANDANA SARKAR,78,638.0,0.0,8.0,646.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138,NIKHIL CHANDRA SARKAR,1,638.0,0.0,8.0,646.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138,SWADHIN KUMAR MANDAL,482,638.0,0.0,8.0,646.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138,KURBAN ANSARI,8,638.0,0.0,8.0,646.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138,SAMIR GHOSH,3,638.0,0.0,8.0,646.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138,HARENDRANATH SARKAR,1,638.0,0.0,8.0,646.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138A,AZIZUL HOQUE,386,602.0,0.0,3.0,605.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138A,CHANDANA SARKAR,183,602.0,0.0,3.0,605.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138A,NIKHIL CHANDRA SARKAR,4,602.0,0.0,3.0,605.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138A,SWADHIN KUMAR MANDAL,26,602.0,0.0,3.0,605.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138A,KURBAN ANSARI,0,602.0,0.0,3.0,605.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138A,SAMIR GHOSH,2,602.0,0.0,3.0,605.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,138A,HARENDRANATH SARKAR,1,602.0,0.0,3.0,605.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,139,AZIZUL HOQUE,193,760.0,0.0,2.0,762.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
54,BAISNABNAGAR,246956.0,139,CHANDANA SARKAR,333,760.0,0.0,2.0,762.0,54_Form20.pdf,ocr_llamacloud,Malda,North Bengal,255,0.533,0.0,0,0,False,False,,True
